"qtr_year";"region";"total_count";"region_area";"population";"tran_p_ha";"tran_p_pop"
2006-01-01;"Pikaliiva";37;447;3241;0,0827740492170022;0,0114162295587782
2006-01-01;"Pirita";8;173;1019;0,046242774566474;0,00785083415112856
2006-01-01;"Priisle";140;185;11077;0,756756756756757;0,0126388011194367
2006-01-01;"Rahumäe";6;162;3092;0,037037037037037;0,0019404915912031
2006-01-01;"Raua";93;31;6088;3;0,0152759526938239
2006-01-01;"Raudalu";1;180;749;0,00555555555555556;0,00133511348464619
2006-01-01;"Sääse";36;61;8981;0,590163934426229;0,00400846230931967
2006-01-01;"Sadama";101;139;3464;0,726618705035971;0,0291570438799076
2006-01-01;"Seli";63;95;12816;0,663157894736842;0,00491573033707865
2006-01-01;"Sibulaküla";34;13;2310;2,61538461538462;0,0147186147186147
2006-01-01;"Siili";24;26;3642;0,923076923076923;0,00658978583196046
2006-01-01;"Sikupilli";89;135;11901;0,659259259259259;0,00747836316275943
2006-01-01;"Sitsi";25;45;3865;0,555555555555556;0,00646830530401035
2006-01-01;"Südalinn";1;25;166;0,04;0,00602409638554217
2006-01-01;"Tatari";17;22;2449;0,772727272727273;0,0069416088199265
2006-01-01;"Tiskre";33;139;1940;0,237410071942446;0,0170103092783505
2006-01-01;"Tondi";15;133;3989;0,112781954887218;0,00376034093757834
2006-01-01;"Tõnismäe";9;22;1460;0,409090909090909;0,00616438356164384
2006-01-01;"Torupilli";94;51;3912;1,84313725490196;0,0240286298568507
2006-01-01;"Ülemiste";18;340;1443;0,0529411764705882;0,0124740124740125
2006-01-01;"Uus Maailm";80;65;7677;1,23076923076923;0,0104207372671617
2006-01-01;"Väike-Õismäe";147;218;27150;0,674311926605505;0,00541436464088398
2006-01-01;"Vana-Mustamäe";1;198;2064;0,00505050505050505;0,000484496124031008
2006-01-01;"Vanalinn";33;110;4906;0,3;0,00672645739910314
2006-01-01;"Veerenni";41;92;4077;0,445652173913043;0,010056414029924
2006-01-01;"Vismeistri";1;143;1914;0,00699300699300699;0,000522466039707419
2006-04-01;"Astangu";76;207;3344;0,367149758454106;0,0227272727272727
2006-04-01;"Haabersti";7;97;822;0,0721649484536082;0,00851581508515815
2006-04-01;"Hiiu";10;263;3970;0,0380228136882129;0,00251889168765743
2006-04-01;"Järve";21;105;2957;0,2;0,0071017923571187
2006-04-01;"Juhkentali";6;130;1374;0,0461538461538462;0,00436681222707424
2006-04-01;"Kadaka";12;281;3791;0,0427046263345196;0,00316539171722501
2006-04-01;"Kadriorg";55;256;5010;0,21484375;0,0109780439121756
2006-04-01;"Kakumäe";2;251;1849;0,00796812749003984;0,00108166576527853
2006-04-01;"Kalamaja";100;210;10756;0,476190476190476;0,00929713648196356
2006-04-01;"Karjamaa";48;97;5240;0,494845360824742;0,00916030534351145
2006-04-01;"Kassisaba";22;45;4766;0,488888888888889;0,00461603021401595
2006-04-01;"Katleri";41;38;5133;1,07894736842105;0,00798753165789986
2006-04-01;"Keldrimäe";37;35;5268;1,05714285714286;0,00702353834472285
2006-04-01;"Kelmiküla";7;21;1266;0,333333333333333;0,00552922590837283
2006-04-01;"Kitseküla";50;140;4250;0,357142857142857;0,0117647058823529
2006-04-01;"Kivimäe";11;222;4809;0,0495495495495495;0,00228737783322936
2006-04-01;"Kompassi";12;16;1982;0,75;0,00605449041372351
2006-04-01;"Kopli";35;282;7082;0,124113475177305;0,00494210674950579
2006-04-01;"Kose";8;346;3337;0,023121387283237;0,00239736290080911
2006-04-01;"Kurepõllu";89;68;3890;1,30882352941176;0,022879177377892
2006-04-01;"Kuristiku";41;84;11103;0,488095238095238;0,00369269566783752
2006-04-01;"Laagna";138;136;24093;1,01470588235294;0,0057278047565683
2006-04-01;"Lepiku";6;162;1565;0,037037037037037;0,00383386581469649
2006-04-01;"Liiva";4;264;1333;0,0151515151515152;0,00300075018754689
2006-04-01;"Lilleküla";173;546;26051;0,316849816849817;0,00664081993013704
2006-04-01;"Loopealse";3;57;2682;0,0526315789473684;0,00111856823266219
2006-04-01;"Maakri";11;13;1082;0,846153846153846;0,0101663585951941
2006-04-01;"Maarjamäe";60;155;2493;0,387096774193548;0,0240673886883273
2006-04-01;"Mähe";72;282;6509;0,25531914893617;0,0110616070056844
2006-04-01;"Männiku";23;447;5870;0,0514541387024608;0,00391822827938671
2006-04-01;"Mustakivi";74;116;20055;0,637931034482759;0,00368985290451259
2006-04-01;"Mustamäe";273;441;51293;0,619047619047619;0,00532236367535531
2006-04-01;"Mustjõe";6;179;3167;0,0335195530726257;0,00189453741711399
2006-04-01;"Nõmme";17;480;6685;0,0354166666666667;0,00254300673148841
2006-04-01;"Õismäe";2;178;1242;0,0112359550561798;0,00161030595813205
2006-04-01;"Pääsküla";22;661;9879;0,0332829046898638;0,00222694604717077
2006-04-01;"Pae";65;58;13807;1,12068965517241;0,0047077569348881
2006-04-01;"Paljassaare";1;395;512;0,00253164556962025;0,001953125
2006-04-01;"Pelgulinn";97;238;16003;0,407563025210084;0,00606136349434481
2006-04-01;"Pelguranna";72;100;14968;0,72;0,00481026189203634
2006-04-01;"Pikaliiva";31;447;3241;0,0693512304250559;0,0095649490897871
2006-04-01;"Pirita";8;173;1019;0,046242774566474;0,00785083415112856
2006-04-01;"Priisle";72;185;11077;0,389189189189189;0,00649995486142457
2006-04-01;"Rahumäe";8;162;3092;0,0493827160493827;0,00258732212160414
2006-04-01;"Raua";75;31;6088;2,41935483870968;0,0123193166885677
2006-04-01;"Raudalu";1;180;749;0,00555555555555556;0,00133511348464619
2006-04-01;"Sääse";38;61;8981;0,622950819672131;0,00423115465983743
2006-04-01;"Sadama";39;139;3464;0,280575539568345;0,0112586605080831
2006-04-01;"Seli";57;95;12816;0,6;0,00444756554307116
2006-04-01;"Sibulaküla";27;13;2310;2,07692307692308;0,0116883116883117
2006-04-01;"Siili";11;26;3642;0,423076923076923;0,00302031850631521
2006-04-01;"Sikupilli";69;135;11901;0,511111111111111;0,00579783211494832
2006-04-01;"Sitsi";30;45;3865;0,666666666666667;0,00776196636481242
2006-04-01;"Südalinn";12;25;166;0,48;0,072289156626506
2006-04-01;"Tatari";67;22;2449;3,04545454545455;0,0273581053491221
2006-04-01;"Tiskre";14;139;1940;0,100719424460432;0,00721649484536083
2006-04-01;"Tondi";15;133;3989;0,112781954887218;0,00376034093757834
2006-04-01;"Tõnismäe";12;22;1460;0,545454545454545;0,00821917808219178
2006-04-01;"Torupilli";30;51;3912;0,588235294117647;0,00766871165644172
2006-04-01;"Ülemiste";12;340;1443;0,0352941176470588;0,00831600831600832
2006-04-01;"Uus Maailm";64;65;7677;0,984615384615385;0,00833658981372932
2006-04-01;"Uuslinn";1;22;381;0,0454545454545455;0,0026246719160105
2006-04-01;"Väike-Õismäe";129;218;27150;0,591743119266055;0,00475138121546961
2006-04-01;"Vana-Mustamäe";3;198;2064;0,0151515151515152;0,00145348837209302
2006-04-01;"Vanalinn";34;110;4906;0,309090909090909;0,0069302894415002
2006-04-01;"Väo";1;408;130;0,00245098039215686;0,00769230769230769
2006-04-01;"Veerenni";35;92;4077;0,380434782608696;0,00858474368408143
2006-04-01;"Vismeistri";4;143;1914;0,027972027972028;0,00208986415882968
2006-07-01;"Astangu";36;207;3344;0,173913043478261;0,0107655502392345
2006-07-01;"Haabersti";4;97;822;0,0412371134020619;0,0048661800486618
2006-07-01;"Hiiu";3;263;3970;0,0114068441064639;0,000755667506297229
2006-07-01;"Järve";29;105;2957;0,276190476190476;0,00980723706459249
2006-07-01;"Juhkentali";48;130;1374;0,369230769230769;0,0349344978165939
2006-07-01;"Kadaka";13;281;3791;0,0462633451957295;0,00342917436032709
2006-07-01;"Kadriorg";81;256;5010;0,31640625;0,0161676646706587
2006-07-01;"Kakumäe";2;251;1849;0,00796812749003984;0,00108166576527853
2006-07-01;"Kalamaja";69;210;10756;0,328571428571429;0,00641502417255485
2006-07-01;"Karjamaa";21;97;5240;0,216494845360825;0,00400763358778626
2006-07-01;"Kassisaba";21;45;4766;0,466666666666667;0,0044062106588334
2006-07-01;"Katleri";47;38;5133;1,23684210526316;0,00915643872978765
2006-07-01;"Keldrimäe";51;35;5268;1,45714285714286;0,00968109339407745
2006-07-01;"Kelmiküla";7;21;1266;0,333333333333333;0,00552922590837283
2006-07-01;"Kitseküla";59;140;4250;0,421428571428571;0,0138823529411765
2006-07-01;"Kivimäe";9;222;4809;0,0405405405405405;0,00187149095446039
2006-07-01;"Kompassi";11;16;1982;0,6875;0,00554994954591322
2006-07-01;"Kopli";32;282;7082;0,113475177304965;0,00451849759954815
2006-07-01;"Kose";13;346;3337;0,0375722543352601;0,0038957147138148
2006-07-01;"Kurepõllu";28;68;3890;0,411764705882353;0,00719794344473008
2006-07-01;"Kuristiku";65;84;11103;0,773809523809524;0,00585427361974241
2006-07-01;"Laagna";135;136;24093;0,992647058823529;0,00560328726186029
2006-07-01;"Laagri";2;41;906;0,0487804878048781;0,0022075055187638
2006-07-01;"Lepiku";1;162;1565;0,00617283950617284;0,000638977635782748
2006-07-01;"Liiva";2;264;1333;0,00757575757575758;0,00150037509377344
2006-07-01;"Lilleküla";163;546;26051;0,298534798534799;0,0062569575064297
2006-07-01;"Loopealse";2;57;2682;0,0350877192982456;0,000745712155108128
2006-07-01;"Maakri";9;13;1082;0,692307692307692;0,00831792975970425
2006-07-01;"Maarjamäe";13;155;2493;0,0838709677419355;0,00521460088247092
2006-07-01;"Mähe";81;282;6509;0,287234042553192;0,012444307881395
2006-07-01;"Männiku";38;447;5870;0,0850111856823266;0,00647359454855196
2006-07-01;"Merivälja";2;163;3088;0,0122699386503067;0,000647668393782383
2006-07-01;"Mõigu";2;70;390;0,0285714285714286;0,00512820512820513
2006-07-01;"Mustakivi";104;116;20055;0,896551724137931;0,00518573921715283
2006-07-01;"Mustamäe";470;441;51293;1,06575963718821;0,00916304369017215
2006-07-01;"Mustjõe";8;179;3167;0,0446927374301676;0,00252604988948532
2006-07-01;"Nõmme";23;480;6685;0,0479166666666667;0,00344053851907255
2006-07-01;"Pääsküla";30;661;9879;0,0453857791225416;0,00303674460977832
2006-07-01;"Pae";79;58;13807;1,36206896551724;0,00572173535163323
2006-07-01;"Paljassaare";4;395;512;0,010126582278481;0,0078125
2006-07-01;"Pelgulinn";103;238;16003;0,432773109243697;0,00643629319502593
2006-07-01;"Pelguranna";77;100;14968;0,77;0,00514430785676109
2006-07-01;"Pikaliiva";19;447;3241;0,0425055928411633;0,005862388151805
2006-07-01;"Pirita";4;173;1019;0,023121387283237;0,00392541707556428
2006-07-01;"Priisle";69;185;11077;0,372972972972973;0,00622912340886522
2006-07-01;"Rahumäe";5;162;3092;0,0308641975308642;0,00161707632600259
2006-07-01;"Raua";42;31;6088;1,35483870967742;0,0068988173455979
2006-07-01;"Raudalu";2;180;749;0,0111111111111111;0,00267022696929239
2006-07-01;"Sääse";46;61;8981;0,754098360655738;0,00512192406190847
2006-07-01;"Sadama";48;139;3464;0,345323741007194;0,0138568129330254
2006-07-01;"Seli";84;95;12816;0,884210526315789;0,00655430711610487
2006-07-01;"Sibulaküla";27;13;2310;2,07692307692308;0,0116883116883117
2006-07-01;"Siili";13;26;3642;0,5;0,00356946732564525
2006-07-01;"Sikupilli";92;135;11901;0,681481481481481;0,0077304428199311
2006-07-01;"Sitsi";29;45;3865;0,644444444444444;0,007503234152652
2006-07-01;"Südalinn";2;25;166;0,08;0,0120481927710843
2006-07-01;"Tatari";13;22;2449;0,590909090909091;0,00530828909759085
2006-07-01;"Tiskre";11;139;1940;0,079136690647482;0,0056701030927835
2006-07-01;"Tondi";23;133;3989;0,172932330827068;0,00576585610428679
2006-07-01;"Tõnismäe";13;22;1460;0,590909090909091;0,0089041095890411
2006-07-01;"Torupilli";28;51;3912;0,549019607843137;0,00715746421267894
2006-07-01;"Ülemiste";10;340;1443;0,0294117647058824;0,00693000693000693
2006-07-01;"Ülemistejärve";1;1396;194;0,000716332378223496;0,00515463917525773
2006-07-01;"Uus Maailm";76;65;7677;1,16923076923077;0,00989970040380357
2006-07-01;"Uuslinn";1;22;381;0,0454545454545455;0,0026246719160105
2006-07-01;"Väike-Õismäe";168;218;27150;0,770642201834862;0,0061878453038674
2006-07-01;"Vana-Mustamäe";4;198;2064;0,0202020202020202;0,00193798449612403
2006-07-01;"Vanalinn";32;110;4906;0,290909090909091;0,00652262535670607
2006-07-01;"Väo";2;408;130;0,00490196078431373;0,0153846153846154
2006-07-01;"Veerenni";101;92;4077;1,09782608695652;0,0247731174883493
2006-07-01;"Vismeistri";5;143;1914;0,034965034965035;0,0026123301985371
2006-10-01;"Astangu";55;207;3344;0,265700483091787;0,0164473684210526
2006-10-01;"Haabersti";8;97;822;0,0824742268041237;0,0097323600973236
2006-10-01;"Hiiu";5;263;3970;0,0190114068441065;0,00125944584382872
2006-10-01;"Järve";37;105;2957;0,352380952380952;0,0125126817720663
2006-10-01;"Juhkentali";38;130;1374;0,292307692307692;0,0276564774381368
2006-10-01;"Kadaka";15;281;3791;0,0533807829181495;0,00395673964653126
2006-10-01;"Kadriorg";71;256;5010;0,27734375;0,0141716566866267
2006-10-01;"Kakumäe";3;251;1849;0,0119521912350598;0,00162249864791779
2006-10-01;"Kalamaja";104;210;10756;0,495238095238095;0,0096690219412421
2006-10-01;"Karjamaa";28;97;5240;0,288659793814433;0,00534351145038168
2006-10-01;"Kassisaba";34;45;4766;0,755555555555556;0,00713386487620646
2006-10-01;"Katleri";44;38;5133;1,15789473684211;0,00857198519384376
2006-10-01;"Keldrimäe";55;35;5268;1,57142857142857;0,0104403948367502
2006-10-01;"Kelmiküla";12;21;1266;0,571428571428571;0,00947867298578199
2006-10-01;"Kitseküla";43;140;4250;0,307142857142857;0,0101176470588235
2006-10-01;"Kivimäe";12;222;4809;0,0540540540540541;0,00249532127261385
2006-10-01;"Kompassi";10;16;1982;0,625;0,00504540867810293
2006-10-01;"Kopli";56;282;7082;0,198581560283688;0,00790737079920926
2006-10-01;"Kose";16;346;3337;0,046242774566474;0,00479472580161822
2006-10-01;"Kurepõllu";18;68;3890;0,264705882352941;0,00462724935732648
2006-10-01;"Kuristiku";77;84;11103;0,916666666666667;0,00693506259569486
2006-10-01;"Laagna";160;136;24093;1,17647058823529;0,00664093305109368
2006-10-01;"Laagri";2;41;906;0,0487804878048781;0,0022075055187638
2006-10-01;"Lepiku";8;162;1565;0,0493827160493827;0,00511182108626198
2006-10-01;"Liiva";3;264;1333;0,0113636363636364;0,00225056264066016
2006-10-01;"Lilleküla";210;546;26051;0,384615384615385;0,00806111089785421
2006-10-01;"Loopealse";4;57;2682;0,0701754385964912;0,00149142431021626
2006-10-01;"Maakri";5;13;1082;0,384615384615385;0,00462107208872458
2006-10-01;"Maarjamäe";13;155;2493;0,0838709677419355;0,00521460088247092
2006-10-01;"Mähe";92;282;6509;0,326241134751773;0,0141342756183746
2006-10-01;"Männiku";33;447;5870;0,0738255033557047;0,00562180579216354
2006-10-01;"Mustakivi";131;116;20055;1,12931034482759;0,00653203689852905
2006-10-01;"Mustamäe";452;441;51293;1,0249433106576;0,00881211861267619
2006-10-01;"Mustjõe";9;179;3167;0,0502793296089385;0,00284180612567098
2006-10-01;"Nõmme";14;480;6685;0,0291666666666667;0,00209424083769634
2006-10-01;"Õismäe";45;178;1242;0,252808988764045;0,036231884057971
2006-10-01;"Pääsküla";31;661;9879;0,0468986384266263;0,00313796943010426
2006-10-01;"Pae";103;58;13807;1,77586206896552;0,00745998406605345
2006-10-01;"Paljassaare";2;395;512;0,00506329113924051;0,00390625
2006-10-01;"Pelgulinn";134;238;16003;0,563025210084034;0,0083734299818784
2006-10-01;"Pelguranna";96;100;14968;0,96;0,00641368252271513
2006-10-01;"Pikaliiva";11;447;3241;0,0246085011185682;0,00339401419315026
2006-10-01;"Pirita";1;173;1019;0,00578034682080925;0,00098135426889107
2006-10-01;"Priisle";140;185;11077;0,756756756756757;0,0126388011194367
2006-10-01;"Rahumäe";3;162;3092;0,0185185185185185;0,000970245795601552
2006-10-01;"Raua";97;31;6088;3,12903225806452;0,0159329829172142
2006-10-01;"Raudalu";1;180;749;0,00555555555555556;0,00133511348464619
2006-10-01;"Sääse";50;61;8981;0,819672131147541;0,00556730876294399
2006-10-01;"Sadama";125;139;3464;0,899280575539568;0,0360854503464203
2006-10-01;"Seli";91;95;12816;0,957894736842105;0,00710049937578027
2006-10-01;"Sibulaküla";17;13;2310;1,30769230769231;0,00735930735930736
2006-10-01;"Siili";18;26;3642;0,692307692307692;0,00494233937397035
2006-10-01;"Sikupilli";133;135;11901;0,985185185185185;0,0111755314679439
2006-10-01;"Sitsi";41;45;3865;0,911111111111111;0,010608020698577
2006-10-01;"Sõjamäe";1;747;128;0,00133868808567604;0,0078125
2006-10-01;"Südalinn";4;25;166;0,16;0,0240963855421687
2006-10-01;"Tatari";27;22;2449;1,22727272727273;0,0110249081257656
2006-10-01;"Tiskre";69;139;1940;0,496402877697842;0,0355670103092783
2006-10-01;"Tondi";23;133;3989;0,172932330827068;0,00576585610428679
2006-10-01;"Tõnismäe";12;22;1460;0,545454545454545;0,00821917808219178
2006-10-01;"Torupilli";30;51;3912;0,588235294117647;0,00766871165644172
2006-10-01;"Ülemiste";13;340;1443;0,0382352941176471;0,00900900900900901
2006-10-01;"Ülemistejärve";1;1396;194;0,000716332378223496;0,00515463917525773
2006-10-01;"Uus Maailm";80;65;7677;1,23076923076923;0,0104207372671617
2006-10-01;"Uuslinn";2;22;381;0,0909090909090909;0,005249343832021
2006-10-01;"Väike-Õismäe";198;218;27150;0,908256880733945;0,00729281767955801
2006-10-01;"Vana-Mustamäe";2;198;2064;0,0101010101010101;0,000968992248062015
2006-10-01;"Vanalinn";36;110;4906;0,327272727272727;0,00733795352629433
2006-10-01;"Väo";1;408;130;0,00245098039215686;0,00769230769230769
2006-10-01;"Veerenni";48;92;4077;0,521739130434783;0,0117733627667403
2006-10-01;"Vismeistri";9;143;1914;0,0629370629370629;0,00470219435736677
2007-01-01;"Astangu";78;207;3344;0,376811594202899;0,0233253588516746
2007-01-01;"Haabersti";27;97;822;0,278350515463918;0,0328467153284672
2007-01-01;"Hiiu";9;263;3970;0,0342205323193916;0,00226700251889169
2007-01-01;"Järve";21;105;2957;0,2;0,0071017923571187
2007-01-01;"Juhkentali";57;130;1374;0,438461538461538;0,0414847161572052
2007-01-01;"Kadaka";12;281;3791;0,0427046263345196;0,00316539171722501
2007-01-01;"Kadriorg";48;256;5010;0,1875;0,00958083832335329
2007-01-01;"Kakumäe";6;251;1849;0,0239043824701195;0,00324499729583559
2007-01-01;"Kalamaja";96;210;10756;0,457142857142857;0,00892525102268501
2007-01-01;"Karjamaa";32;97;5240;0,329896907216495;0,00610687022900763
2007-01-01;"Kassisaba";24;45;4766;0,533333333333333;0,00503566932438103
2007-01-01;"Katleri";40;38;5133;1,05263157894737;0,00779271381258523
2007-01-01;"Keldrimäe";35;35;5268;1;0,00664388762338648
2007-01-01;"Kelmiküla";6;21;1266;0,285714285714286;0,004739336492891
2007-01-01;"Kitseküla";41;140;4250;0,292857142857143;0,00964705882352941
2007-01-01;"Kivimäe";5;222;4809;0,0225225225225225;0,00103971719692244
2007-01-01;"Kompassi";11;16;1982;0,6875;0,00554994954591322
2007-01-01;"Kopli";61;282;7082;0,216312056737589;0,00861338604913866
2007-01-01;"Kose";10;346;3337;0,0289017341040462;0,00299670362601139
2007-01-01;"Kurepõllu";15;68;3890;0,220588235294118;0,0038560411311054
2007-01-01;"Kuristiku";65;84;11103;0,773809523809524;0,00585427361974241
2007-01-01;"Laagna";118;136;24093;0,867647058823529;0,00489768812518159
2007-01-01;"Lepiku";10;162;1565;0,0617283950617284;0,00638977635782748
2007-01-01;"Liiva";3;264;1333;0,0113636363636364;0,00225056264066016
2007-01-01;"Lilleküla";210;546;26051;0,384615384615385;0,00806111089785421
2007-01-01;"Loopealse";3;57;2682;0,0526315789473684;0,00111856823266219
2007-01-01;"Maakri";92;13;1082;7,07692307692308;0,0850277264325323
2007-01-01;"Maarjamäe";13;155;2493;0,0838709677419355;0,00521460088247092
2007-01-01;"Mähe";32;282;6509;0,113475177304965;0,00491626978030419
2007-01-01;"Männiku";46;447;5870;0,102908277404922;0,00783645655877342
2007-01-01;"Merivälja";4;163;3088;0,0245398773006135;0,00129533678756477
2007-01-01;"Mõigu";1;70;390;0,0142857142857143;0,00256410256410256
2007-01-01;"Mustakivi";98;116;20055;0,844827586206897;0,00488656195462478
2007-01-01;"Mustamäe";334;441;51293;0,757369614512472;0,00651160977131382
2007-01-01;"Mustjõe";10;179;3167;0,0558659217877095;0,00315756236185665
2007-01-01;"Nõmme";5;480;6685;0,0104166666666667;0,00074794315632012
2007-01-01;"Õismäe";20;178;1242;0,112359550561798;0,0161030595813204
2007-01-01;"Pääsküla";29;661;9879;0,0438729198184569;0,00293551978945237
2007-01-01;"Pae";71;58;13807;1,22413793103448;0,00514231911349316
2007-01-01;"Paljassaare";1;395;512;0,00253164556962025;0,001953125
2007-01-01;"Pelgulinn";83;238;16003;0,348739495798319;0,00518652752608886
2007-01-01;"Pelguranna";77;100;14968;0,77;0,00514430785676109
2007-01-01;"Pikaliiva";9;447;3241;0,0201342281879195;0,00277692070348658
2007-01-01;"Pirita";5;173;1019;0,0289017341040462;0,00490677134445535
2007-01-01;"Priisle";138;185;11077;0,745945945945946;0,0124582468177304
2007-01-01;"Rahumäe";11;162;3092;0,0679012345679012;0,00355756791720569
2007-01-01;"Raua";35;31;6088;1,12903225806452;0,00574901445466491
2007-01-01;"Raudalu";3;180;749;0,0166666666666667;0,00400534045393859
2007-01-01;"Sääse";60;61;8981;0,983606557377049;0,00668077051553279
2007-01-01;"Sadama";114;139;3464;0,820143884892086;0,0329099307159353
2007-01-01;"Seli";76;95;12816;0,8;0,00593008739076155
2007-01-01;"Sibulaküla";19;13;2310;1,46153846153846;0,00822510822510823
2007-01-01;"Siili";15;26;3642;0,576923076923077;0,00411861614497529
2007-01-01;"Sikupilli";77;135;11901;0,57037037037037;0,00647004453407277
2007-01-01;"Sitsi";24;45;3865;0,533333333333333;0,00620957309184994
2007-01-01;"Südalinn";3;25;166;0,12;0,0180722891566265
2007-01-01;"Tatari";35;22;2449;1,59090909090909;0,0142915475704369
2007-01-01;"Tiskre";46;139;1940;0,330935251798561;0,0237113402061856
2007-01-01;"Tondi";22;133;3989;0,165413533834586;0,00551516670844823
2007-01-01;"Tõnismäe";13;22;1460;0,590909090909091;0,0089041095890411
2007-01-01;"Torupilli";29;51;3912;0,568627450980392;0,00741308793456033
2007-01-01;"Ülemiste";11;340;1443;0,0323529411764706;0,00762300762300762
2007-01-01;"Uus Maailm";62;65;7677;0,953846153846154;0,00807607138205028
2007-01-01;"Väike-Õismäe";150;218;27150;0,688073394495413;0,00552486187845304
2007-01-01;"Vana-Mustamäe";4;198;2064;0,0202020202020202;0,00193798449612403
2007-01-01;"Vanalinn";20;110;4906;0,181818181818182;0,0040766408479413
2007-01-01;"Väo";1;408;130;0,00245098039215686;0,00769230769230769
2007-01-01;"Veerenni";51;92;4077;0,554347826086957;0,0125091979396615
2007-01-01;"Vismeistri";1;143;1914;0,00699300699300699;0,000522466039707419
2007-04-01;"Astangu";32;207;3344;0,154589371980676;0,00956937799043062
2007-04-01;"Haabersti";50;97;822;0,515463917525773;0,0608272506082725
2007-04-01;"Hiiu";6;263;3970;0,0228136882129278;0,00151133501259446
2007-04-01;"Järve";18;105;2957;0,171428571428571;0,00608725059181603
2007-04-01;"Juhkentali";17;130;1374;0,130769230769231;0,012372634643377
2007-04-01;"Kadaka";12;281;3791;0,0427046263345196;0,00316539171722501
2007-04-01;"Kadriorg";92;256;5010;0,359375;0,0183632734530938
2007-04-01;"Kakumäe";28;251;1849;0,111553784860558;0,0151433207138994
2007-04-01;"Kalamaja";79;210;10756;0,376190476190476;0,00734473782075121
2007-04-01;"Karjamaa";16;97;5240;0,164948453608247;0,00305343511450382
2007-04-01;"Kassisaba";17;45;4766;0,377777777777778;0,00356693243810323
2007-04-01;"Katleri";21;38;5133;0,552631578947368;0,00409117475160725
2007-04-01;"Keldrimäe";29;35;5268;0,828571428571429;0,00550493545937737
2007-04-01;"Kelmiküla";8;21;1266;0,380952380952381;0,00631911532385466
2007-04-01;"Kitseküla";35;140;4250;0,25;0,00823529411764706
2007-04-01;"Kivimäe";7;222;4809;0,0315315315315315;0,00145560407569141
2007-04-01;"Kompassi";18;16;1982;1,125;0,00908173562058527
2007-04-01;"Kopli";52;282;7082;0,184397163120567;0,00734255859926574
2007-04-01;"Kose";20;346;3337;0,0578034682080925;0,00599340725202278
2007-04-01;"Kurepõllu";19;68;3890;0,279411764705882;0,00488431876606684
2007-04-01;"Kuristiku";59;84;11103;0,702380952380952;0,00531387913176619
2007-04-01;"Laagna";150;136;24093;1,10294117647059;0,00622587473540032
2007-04-01;"Laagri";2;41;906;0,0487804878048781;0,0022075055187638
2007-04-01;"Lepiku";42;162;1565;0,259259259259259;0,0268370607028754
2007-04-01;"Liiva";1;264;1333;0,00378787878787879;0,000750187546886722
2007-04-01;"Lilleküla";163;546;26051;0,298534798534799;0,0062569575064297
2007-04-01;"Loopealse";3;57;2682;0,0526315789473684;0,00111856823266219
2007-04-01;"Maakri";52;13;1082;4;0,0480591497227357
2007-04-01;"Maarjamäe";12;155;2493;0,0774193548387097;0,00481347773766546
2007-04-01;"Mähe";36;282;6509;0,127659574468085;0,00553080350284222
2007-04-01;"Männiku";10;447;5870;0,0223713646532438;0,00170357751277683
2007-04-01;"Merivälja";2;163;3088;0,0122699386503067;0,000647668393782383
2007-04-01;"Mustakivi";95;116;20055;0,818965517241379;0,00473697332336076
2007-04-01;"Mustamäe";334;441;51293;0,757369614512472;0,00651160977131382
2007-04-01;"Mustjõe";5;179;3167;0,0279329608938547;0,00157878118092832
2007-04-01;"Nõmme";14;480;6685;0,0291666666666667;0,00209424083769634
2007-04-01;"Õismäe";7;178;1242;0,0393258426966292;0,00563607085346216
2007-04-01;"Pääsküla";19;661;9879;0,0287443267776097;0,00192327158619293
2007-04-01;"Pae";65;58;13807;1,12068965517241;0,0047077569348881
2007-04-01;"Paevälja";4;119;560;0,0336134453781513;0,00714285714285714
2007-04-01;"Paljassaare";4;395;512;0,010126582278481;0,0078125
2007-04-01;"Pelgulinn";93;238;16003;0,390756302521008;0,0058114103605574
2007-04-01;"Pelguranna";88;100;14968;0,88;0,00587920897915553
2007-04-01;"Pikaliiva";15;447;3241;0,0335570469798658;0,00462820117247763
2007-04-01;"Pirita";5;173;1019;0,0289017341040462;0,00490677134445535
2007-04-01;"Priisle";159;185;11077;0,859459459459459;0,0143540669856459
2007-04-01;"Rahumäe";14;162;3092;0,0864197530864197;0,00452781371280724
2007-04-01;"Raua";28;31;6088;0,903225806451613;0,00459921156373193
2007-04-01;"Raudalu";1;180;749;0,00555555555555556;0,00133511348464619
2007-04-01;"Sääse";98;61;8981;1,60655737704918;0,0109119251753702
2007-04-01;"Sadama";90;139;3464;0,647482014388489;0,0259815242494226
2007-04-01;"Seli";73;95;12816;0,768421052631579;0,0056960049937578
2007-04-01;"Sibulaküla";18;13;2310;1,38461538461538;0,00779220779220779
2007-04-01;"Siili";19;26;3642;0,730769230769231;0,00521691378363537
2007-04-01;"Sikupilli";87;135;11901;0,644444444444444;0,00731031005797832
2007-04-01;"Sitsi";21;45;3865;0,466666666666667;0,00543337645536869
2007-04-01;"Südalinn";3;25;166;0,12;0,0180722891566265
2007-04-01;"Tatari";35;22;2449;1,59090909090909;0,0142915475704369
2007-04-01;"Tiskre";81;139;1940;0,58273381294964;0,0417525773195876
2007-04-01;"Tondi";13;133;3989;0,0977443609022556;0,00325896214590123
2007-04-01;"Tõnismäe";22;22;1460;1;0,0150684931506849
