long;lat;order;hole;piece;id
545592,745;6590441,784;3846;FALSE;1;Kadriorg
545598,927;6590451,394;3847;FALSE;1;Kadriorg
545606,706;6590462,976;3848;FALSE;1;Kadriorg
545619,659;6590479,17;3849;FALSE;1;Kadriorg
545630,015;6590494,065;3850;FALSE;1;Kadriorg
545640,81;6590509,926;3851;FALSE;1;Kadriorg
545648,54;6590520,475;3852;FALSE;1;Kadriorg
545656,303;6590532,201;3853;FALSE;1;Kadriorg
545665,517;6590544,128;3854;FALSE;1;Kadriorg
545672,481;6590553,754;3855;FALSE;1;Kadriorg
545678,638;6590565,181;3856;FALSE;1;Kadriorg
545685,143;6590578,098;3857;FALSE;1;Kadriorg
545691,186;6590588,135;3858;FALSE;1;Kadriorg
545699,487;6590605,388;3859;FALSE;1;Kadriorg
545705,034;6590618,514;3860;FALSE;1;Kadriorg
545707,204;6590622,008;3861;FALSE;1;Kadriorg
545709,6193;6590625,895;3862;FALSE;1;Kadriorg
545710,608;6590627,486;3863;FALSE;1;Kadriorg
545713,1148;6590632,273;3864;FALSE;1;Kadriorg
545714,815;6590635,52;3865;FALSE;1;Kadriorg
545717,03;6590639,751;3866;FALSE;1;Kadriorg
545720,97;6590649,938;3867;FALSE;1;Kadriorg
545727,291;6590671,012;3868;FALSE;1;Kadriorg
545736,123;6590694,539;3869;FALSE;1;Kadriorg
545743,94;6590717,637;3870;FALSE;1;Kadriorg
545753,365;6590744,433;3871;FALSE;1;Kadriorg
545762,099;6590770,401;3872;FALSE;1;Kadriorg
545768,037;6590792,696;3873;FALSE;1;Kadriorg
545775,409;6590812,549;3874;FALSE;1;Kadriorg
545780,735;6590829,63;3875;FALSE;1;Kadriorg
545788,56;6590855,463;3876;FALSE;1;Kadriorg
545794,172;6590876,047;3877;FALSE;1;Kadriorg
545798,279;6590889,117;3878;FALSE;1;Kadriorg
545804,672;6590911,271;3879;FALSE;1;Kadriorg
545807,159;6590917,963;3880;FALSE;1;Kadriorg
545807,538;6590918,982;3881;FALSE;1;Kadriorg
545808,6225;6590921,899;3882;FALSE;1;Kadriorg
545813,025;6590933,742;3883;FALSE;1;Kadriorg
545817,1944;6590948,366;3884;FALSE;1;Kadriorg
545818,892;6590954,32;3885;FALSE;1;Kadriorg
545826,489;6590976,05;3886;FALSE;1;Kadriorg
545834,22;6591003,821;3887;FALSE;1;Kadriorg
545838,341;6591019,222;3888;FALSE;1;Kadriorg
545840,402;6591025,611;3889;FALSE;1;Kadriorg
545841,0157;6591027,515;3890;FALSE;1;Kadriorg
545841,075;6591027,699;3891;FALSE;1;Kadriorg
545841,3393;6591028,26;3892;FALSE;1;Kadriorg
545841,715;6591029,057;3893;FALSE;1;Kadriorg
545846,894;6591040,044;3894;FALSE;1;Kadriorg
545851,035;6591051,47;3895;FALSE;1;Kadriorg
545860,563;6591072,064;3896;FALSE;1;Kadriorg
545878,153;6591113,069;3897;FALSE;1;Kadriorg
545885,755;6591133,744;3898;FALSE;1;Kadriorg
545890,824;6591145,789;3899;FALSE;1;Kadriorg
545895,869;6591157,092;3900;FALSE;1;Kadriorg
545897,359;6591160,729;3901;FALSE;1;Kadriorg
545898,607;6591164,029;3902;FALSE;1;Kadriorg
545901,44;6591169,659;3903;FALSE;1;Kadriorg
545905,645;6591178,692;3904;FALSE;1;Kadriorg
545910,341;6591190,216;3905;FALSE;1;Kadriorg
545915,86;6591204,261;3906;FALSE;1;Kadriorg
545919,728;6591212,498;3907;FALSE;1;Kadriorg
545926,743;6591229,431;3908;FALSE;1;Kadriorg
545934,61;6591248,02;3909;FALSE;1;Kadriorg
545939,514;6591261,482;3910;FALSE;1;Kadriorg
545946,694;6591276,962;3911;FALSE;1;Kadriorg
545955,511;6591296,139;3912;FALSE;1;Kadriorg
545957,163;6591300,748;3913;FALSE;1;Kadriorg
545957,3787;6591301,349;3914;FALSE;1;Kadriorg
545957,3814;6591301,357;3915;FALSE;1;Kadriorg
545959,5953;6591301,2;3916;FALSE;1;Kadriorg
532584,125;6591700,297;3917;FALSE;1;Kakumäe
532584,526;6591699,9;3918;FALSE;1;Kakumäe
532588,869;6591694,709;3919;FALSE;1;Kakumäe
532595,163;6591685,615;3920;FALSE;1;Kakumäe
532599,4752;6591680,519;3921;FALSE;1;Kakumäe
532606,119;6591672,667;3922;FALSE;1;Kakumäe
532606,4498;6591672,184;3923;FALSE;1;Kakumäe
532621,197;6591650,639;3924;FALSE;1;Kakumäe
532633,046;6591631,238;3925;FALSE;1;Kakumäe
532635,2448;6591627,406;3926;FALSE;1;Kakumäe
532643,314;6591613,341;3927;FALSE;1;Kakumäe
532646,718;6591608,665;3928;FALSE;1;Kakumäe
532648,83;6591605,763;3929;FALSE;1;Kakumäe
532650,975;6591600,523;3930;FALSE;1;Kakumäe
532652,217;6591594,677;3931;FALSE;1;Kakumäe
532652,49;6591588,573;3932;FALSE;1;Kakumäe
532651,611;6591580,231;3933;FALSE;1;Kakumäe
532651,394;6591575,115;3934;FALSE;1;Kakumäe
532651,81;6591570,435;3935;FALSE;1;Kakumäe
532652,77;6591566,104;3936;FALSE;1;Kakumäe
532653,292;6591561,294;3937;FALSE;1;Kakumäe
532654,471;6591558,251;3938;FALSE;1;Kakumäe
532656,104;6591555,325;3939;FALSE;1;Kakumäe
532662,045;6591547,446;3940;FALSE;1;Kakumäe
532666,936;6591540,819;3941;FALSE;1;Kakumäe
532672,388;6591536,014;3942;FALSE;1;Kakumäe
532682,48;6591527,219;3943;FALSE;1;Kakumäe
532693,416;6591519,449;3944;FALSE;1;Kakumäe
532705,268;6591512,125;3945;FALSE;1;Kakumäe
532719,299;6591504,814;3946;FALSE;1;Kakumäe
532725,459;6591502,21;3947;FALSE;1;Kakumäe
532733,389;6591498,857;3948;FALSE;1;Kakumäe
532751,724;6591490,311;3949;FALSE;1;Kakumäe
532767,561;6591482,004;3950;FALSE;1;Kakumäe
532782,926;6591474,52;3951;FALSE;1;Kakumäe
532792,942;6591469,284;3952;FALSE;1;Kakumäe
532798,769;6591466,238;3953;FALSE;1;Kakumäe
532824,609;6591454,978;3954;FALSE;1;Kakumäe
532834,135;6591450,826;3955;FALSE;1;Kakumäe
532850,079;6591444,706;3956;FALSE;1;Kakumäe
532867,932;6591438,157;3957;FALSE;1;Kakumäe
532871,467;6591436,861;3958;FALSE;1;Kakumäe
532900,839;6591429,512;3959;FALSE;1;Kakumäe
532906,866;6591428,15;3960;FALSE;1;Kakumäe
532912,371;6591426,907;3961;FALSE;1;Kakumäe
532915,4787;6591426,205;3962;FALSE;1;Kakumäe
532916,372;6591426,003;3963;FALSE;1;Kakumäe
532916,9359;6591425,914;3964;FALSE;1;Kakumäe
532927,473;6591424,251;3965;FALSE;1;Kakumäe
532931,771;6591423,573;3966;FALSE;1;Kakumäe
532947,713;6591422,192;3967;FALSE;1;Kakumäe
532963,803;6591420,977;3968;FALSE;1;Kakumäe
532979,658;6591421,24;3969;FALSE;1;Kakumäe
532986,6418;6591420,699;3970;FALSE;1;Kakumäe
532989,964;6591420,442;3971;FALSE;1;Kakumäe
532990,652;6591420,389;3972;FALSE;1;Kakumäe
532997,377;6591420,102;3973;FALSE;1;Kakumäe
533015,071;6591417,124;3974;FALSE;1;Kakumäe
533037,161;6591412,981;3975;FALSE;1;Kakumäe
533050,609;6591410,714;3976;FALSE;1;Kakumäe
533065,465;6591406,964;3977;FALSE;1;Kakumäe
533075,639;6591404,982;3978;FALSE;1;Kakumäe
533081,674;6591402,401;3979;FALSE;1;Kakumäe
533091,027;6591397,339;3980;FALSE;1;Kakumäe
533099,501;6591393,799;3981;FALSE;1;Kakumäe
533106,968;6591391,584;3982;FALSE;1;Kakumäe
533115,237;6591389,495;3983;FALSE;1;Kakumäe
533125,857;6591388,566;3984;FALSE;1;Kakumäe
533135,659;6591388,561;3985;FALSE;1;Kakumäe
533144,308;6591388,212;3986;FALSE;1;Kakumäe
533151,113;6591387,089;3987;FALSE;1;Kakumäe
533162,622;6591383,759;3988;FALSE;1;Kakumäe
533167,704;6591380,343;3989;FALSE;1;Kakumäe
533176,167;6591376,223;3990;FALSE;1;Kakumäe
533187,959;6591371,277;3991;FALSE;1;Kakumäe
533197,519;6591367,881;3992;FALSE;1;Kakumäe
533202,542;6591367,004;3993;FALSE;1;Kakumäe
533208,556;6591366,166;3994;FALSE;1;Kakumäe
533212,972;6591364,722;3995;FALSE;1;Kakumäe
533217,363;6591361,512;3996;FALSE;1;Kakumäe
533221,778;6591359,299;3997;FALSE;1;Kakumäe
533225,921;6591357,47;3998;FALSE;1;Kakumäe
533231,999;6591352,588;3999;FALSE;1;Kakumäe
533244,545;6591342,669;4000;FALSE;1;Kakumäe
533255,065;6591334,812;4001;FALSE;1;Kakumäe
533261,482;6591328,894;4002;FALSE;1;Kakumäe
533263,468;6591325,674;4003;FALSE;1;Kakumäe
533265,147;6591320,722;4004;FALSE;1;Kakumäe
533267,67;6591313,943;4005;FALSE;1;Kakumäe
533270,611;6591306,379;4006;FALSE;1;Kakumäe
533273,665;6591301,538;4007;FALSE;1;Kakumäe
533276,373;6591294,781;4008;FALSE;1;Kakumäe
533279,369;6591286,631;4009;FALSE;1;Kakumäe
533281,395;6591277,213;4010;FALSE;1;Kakumäe
533283,283;6591269,092;4011;FALSE;1;Kakumäe
533284,589;6591265,171;4012;FALSE;1;Kakumäe
533286,446;6591260,731;4013;FALSE;1;Kakumäe
533289,066;6591256,285;4014;FALSE;1;Kakumäe
533290,539;6591252,882;4015;FALSE;1;Kakumäe
533291,328;6591250,275;4016;FALSE;1;Kakumäe
533291,777;6591247,128;4017;FALSE;1;Kakumäe
533291,869;6591243,28;4018;FALSE;1;Kakumäe
533291,571;6591239,398;4019;FALSE;1;Kakumäe
533291,757;6591235,01;4020;FALSE;1;Kakumäe
533292,4;6591230,777;4021;FALSE;1;Kakumäe
533293,656;6591226,978;4022;FALSE;1;Kakumäe
533296,414;6591220,243;4023;FALSE;1;Kakumäe
533297,503;6591216,149;4024;FALSE;1;Kakumäe
533298,201;6591210,853;4025;FALSE;1;Kakumäe
533298,353;6591206,102;4026;FALSE;1;Kakumäe
533298,21;6591200,917;4027;FALSE;1;Kakumäe
533298,175;6591197,642;4028;FALSE;1;Kakumäe
533297,957;6591189,277;4029;FALSE;1;Kakumäe
533296,322;6591184,878;4030;FALSE;1;Kakumäe
533293,587;6591176,495;4031;FALSE;1;Kakumäe
533291,416;6591169,846;4032;FALSE;1;Kakumäe
533291,006;6591165,023;4033;FALSE;1;Kakumäe
533291,286;6591160,228;4034;FALSE;1;Kakumäe
533292,012;6591155,321;4035;FALSE;1;Kakumäe
533293,251;6591150,798;4036;FALSE;1;Kakumäe
533293,115;6591147,813;4037;FALSE;1;Kakumäe
533292,863;6591145,051;4038;FALSE;1;Kakumäe
533293,467;6591140,578;4039;FALSE;1;Kakumäe
533295,16;6591133,059;4040;FALSE;1;Kakumäe
533298,605;6591122,348;4041;FALSE;1;Kakumäe
533301,854;6591116,855;4042;FALSE;1;Kakumäe
533304,323;6591111,101;4043;FALSE;1;Kakumäe
533304,627;6591108,004;4044;FALSE;1;Kakumäe
533306,362;6591104,428;4045;FALSE;1;Kakumäe
533309,016;6591100,951;4046;FALSE;1;Kakumäe
533311,426;6591098,444;4047;FALSE;1;Kakumäe
533314,781;6591094,722;4048;FALSE;1;Kakumäe
533320,33;6591089,078;4049;FALSE;1;Kakumäe
533330,737;6591078,374;4050;FALSE;1;Kakumäe
533340,538;6591070,244;4051;FALSE;1;Kakumäe
533350,062;6591062,86;4052;FALSE;1;Kakumäe
533359,403;6591055,972;4053;FALSE;1;Kakumäe
533372,128;6591047,802;4054;FALSE;1;Kakumäe
533395,865;6591032,13;4055;FALSE;1;Kakumäe
533419,212;6591018,513;4056;FALSE;1;Kakumäe
533434,71;6591008,247;4057;FALSE;1;Kakumäe
533448,581;6590998,004;4058;FALSE;1;Kakumäe
533452,627;6590993,374;4059;FALSE;1;Kakumäe
533455,314;6590989,38;4060;FALSE;1;Kakumäe
533457,834;6590985,525;4061;FALSE;1;Kakumäe
533460,567;6590983,045;4062;FALSE;1;Kakumäe
533464,007;6590980,482;4063;FALSE;1;Kakumäe
533467,28;6590977,924;4064;FALSE;1;Kakumäe
533474,959;6590969,355;4065;FALSE;1;Kakumäe
533479,873;6590963,85;4066;FALSE;1;Kakumäe
533485,743;6590956,295;4067;FALSE;1;Kakumäe
533493,853;6590949,714;4068;FALSE;1;Kakumäe
533507,696;6590938,569;4069;FALSE;1;Kakumäe
533516,813;6590930,729;4070;FALSE;1;Kakumäe
533520,491;6590926,071;4071;FALSE;1;Kakumäe
533521,731;6590922,918;4072;FALSE;1;Kakumäe
533523,494;6590919,342;4073;FALSE;1;Kakumäe
533526,727;6590915,386;4074;FALSE;1;Kakumäe
533532,597;6590908,5;4075;FALSE;1;Kakumäe
533541,076;6590895,558;4076;FALSE;1;Kakumäe
533548,032;6590887,63;4077;FALSE;1;Kakumäe
533558,608;6590879,305;4078;FALSE;1;Kakumäe
533570,624;6590868,049;4079;FALSE;1;Kakumäe
533573,3367;6590865,65;4080;FALSE;1;Kakumäe
533580,063;6590859,702;4081;FALSE;1;Kakumäe
533583,7941;6590856,064;4082;FALSE;1;Kakumäe
533591,367;6590848,68;4083;FALSE;1;Kakumäe
533599,561;6590842,962;4084;FALSE;1;Kakumäe
533601,001;6590840,071;4085;FALSE;1;Kakumäe
533603,035;6590834,696;4086;FALSE;1;Kakumäe
533604,804;6590830,607;4087;FALSE;1;Kakumäe
533606,338;6590826,118;4088;FALSE;1;Kakumäe
533608,25;6590822,035;4089;FALSE;1;Kakumäe
533617,047;6590810,68;4090;FALSE;1;Kakumäe
533620,531;6590807,042;4091;FALSE;1;Kakumäe
533622,912;6590803,465;4092;FALSE;1;Kakumäe
533624,652;6590798,591;4093;FALSE;1;Kakumäe
533627,665;6590790,776;4094;FALSE;1;Kakumäe
533630,823;6590783,29;4095;FALSE;1;Kakumäe
533632,692;6590771,699;4096;FALSE;1;Kakumäe
533632,7423;6590770,021;4097;FALSE;1;Kakumäe
533632,937;6590763,523;4098;FALSE;1;Kakumäe
533633,3137;6590759,772;4099;FALSE;1;Kakumäe
533633,556;6590757,358;4100;FALSE;1;Kakumäe
533634,265;6590751,203;4101;FALSE;1;Kakumäe
533636,077;6590747,204;4102;FALSE;1;Kakumäe
533638,903;6590742,173;4103;FALSE;1;Kakumäe
533643,009;6590736,78;4104;FALSE;1;Kakumäe
533653,077;6590727,469;4105;FALSE;1;Kakumäe
533655,3378;6590725,746;4106;FALSE;1;Kakumäe
533656,5936;6590724,789;4107;FALSE;1;Kakumäe
533673,472;6590711,927;4108;FALSE;1;Kakumäe
533691,184;6590697,951;4109;FALSE;1;Kakumäe
533704,4304;6590687,102;4110;FALSE;1;Kakumäe
533706,852;6590685,118;4111;FALSE;1;Kakumäe
533713,2145;6590679,368;4112;FALSE;1;Kakumäe
533723,483;6590670,089;4113;FALSE;1;Kakumäe
533738,465;6590656,488;4114;FALSE;1;Kakumäe
533749,7098;6590649,994;4115;FALSE;1;Kakumäe
533751,515;6590648,952;4116;FALSE;1;Kakumäe
533755,9973;6590646,827;4117;FALSE;1;Kakumäe
533769,553;6590640,4;4118;FALSE;1;Kakumäe
533781,6362;6590634,276;4119;FALSE;1;Kakumäe
533785,7572;6590632,187;4120;FALSE;1;Kakumäe
533786,6043;6590631,758;4121;FALSE;1;Kakumäe
533789,339;6590630,372;4122;FALSE;1;Kakumäe
533795,0895;6590627,815;4123;FALSE;1;Kakumäe
533804,5875;6590623,593;4124;FALSE;1;Kakumäe
533814,112;6590619,358;4125;FALSE;1;Kakumäe
533836,921;6590609,349;4126;FALSE;1;Kakumäe
533844,326;6590606,384;4127;FALSE;1;Kakumäe
533853,816;6590602,583;4128;FALSE;1;Kakumäe
533863,663;6590598,64;4129;FALSE;1;Kakumäe
533884,443;6590591,307;4130;FALSE;1;Kakumäe
533908,506;6590582,905;4131;FALSE;1;Kakumäe
533923,8082;6590578,789;4132;FALSE;1;Kakumäe
533929,795;6590577,179;4133;FALSE;1;Kakumäe
533932,8952;6590576,294;4134;FALSE;1;Kakumäe
533943,4262;6590573,289;4135;FALSE;1;Kakumäe
533947,0371;6590572,259;4136;FALSE;1;Kakumäe
533947,0404;6590572,258;4137;FALSE;1;Kakumäe
533947,966;6590571,994;4138;FALSE;1;Kakumäe
533948,0971;6590571,946;4139;FALSE;1;Kakumäe
533963,0777;6590566,471;4140;FALSE;1;Kakumäe
533964,13;6590566,086;4141;FALSE;1;Kakumäe
533966,113;6590565,361;4142;FALSE;1;Kakumäe
533971,066;6590563,286;4143;FALSE;1;Kakumäe
533982,205;6590558,619;4144;FALSE;1;Kakumäe
533998,97;6590551,52;4145;FALSE;1;Kakumäe
533999,0606;6590551,479;4146;FALSE;1;Kakumäe
534005,4041;6590548,64;4147;FALSE;1;Kakumäe
534021,874;6590541,266;4148;FALSE;1;Kakumäe
534042,204;6590531,455;4149;FALSE;1;Kakumäe
534058,483;6590522,075;4150;FALSE;1;Kakumäe
534073,404;6590513,101;4151;FALSE;1;Kakumäe
534077,364;6590511,231;4152;FALSE;1;Kakumäe
534088,149;6590506,138;4153;FALSE;1;Kakumäe
534091,439;6590504,964;4154;FALSE;1;Kakumäe
534099,401;6590502,122;4155;FALSE;1;Kakumäe
534115,743;6590498,097;4156;FALSE;1;Kakumäe
534127,635;6590496,846;4157;FALSE;1;Kakumäe
534137,277;6590496,094;4158;FALSE;1;Kakumäe
534140,388;6590496,096;4159;FALSE;1;Kakumäe
534147,3213;6590496,1;4160;FALSE;1;Kakumäe
534149,146;6590496,101;4161;FALSE;1;Kakumäe
534153,623;6590497,424;4162;FALSE;1;Kakumäe
534155,501;6590498,687;4163;FALSE;1;Kakumäe
534162,895;6590508,326;4164;FALSE;1;Kakumäe
534171,038;6590524,891;4165;FALSE;1;Kakumäe
534171,992;6590529,148;4166;FALSE;1;Kakumäe
534171,01;6590535,313;4167;FALSE;1;Kakumäe
534168,593;6590541,178;4168;FALSE;1;Kakumäe
534168,312;6590545,061;4169;FALSE;1;Kakumäe
534168,697;6590546,374;4170;FALSE;1;Kakumäe
534168,8907;6590546,642;4171;FALSE;1;Kakumäe
534169,637;6590547,674;4172;FALSE;1;Kakumäe
534171,273;6590548,219;4173;FALSE;1;Kakumäe
534172,405;6590548,173;4174;FALSE;1;Kakumäe
534173,109;6590548,145;4175;FALSE;1;Kakumäe
534173,668;6590547,951;4176;FALSE;1;Kakumäe
534176,651;6590546,916;4177;FALSE;1;Kakumäe
534185,777;6590543,066;4178;FALSE;1;Kakumäe
534195,689;6590538,492;4179;FALSE;1;Kakumäe
534201,2196;6590535,213;4180;FALSE;1;Kakumäe
534204,997;6590532,973;4181;FALSE;1;Kakumäe
534213,3062;6590527,934;4182;FALSE;1;Kakumäe
534213,611;6590527,749;4183;FALSE;1;Kakumäe
534218,053;6590525,055;4184;FALSE;1;Kakumäe
534218,0895;6590525,034;4185;FALSE;1;Kakumäe
534219,989;6590523,937;4186;FALSE;1;Kakumäe
534220,1826;6590523,373;4187;FALSE;1;Kakumäe
534220,82;6590521,514;4188;FALSE;1;Kakumäe
534222,342;6590520,543;4189;FALSE;1;Kakumäe
534222,408;6590520,501;4190;FALSE;1;Kakumäe
534221,9243;6590519,738;4191;FALSE;1;Kakumäe
534217,939;6590513,455;4192;FALSE;1;Kakumäe
534215,5961;6590514,855;4193;FALSE;1;Kakumäe
534196,495;6590526,272;4194;FALSE;1;Kakumäe
534194,8776;6590526,146;4195;FALSE;1;Kakumäe
534193,832;6590526,065;4196;FALSE;1;Kakumäe
534191,735;6590525,618;4197;FALSE;1;Kakumäe
534190,117;6590524,661;4198;FALSE;1;Kakumäe
534188;6590521,338;4199;FALSE;1;Kakumäe
534182,899;6590512,991;4200;FALSE;1;Kakumäe
534177,296;6590506,044;4201;FALSE;1;Kakumäe
534174,009;6590501,298;4202;FALSE;1;Kakumäe
534168,125;6590489,105;4203;FALSE;1;Kakumäe
534166,882;6590484,137;4204;FALSE;1;Kakumäe
534166,8515;6590483,927;4205;FALSE;1;Kakumäe
534166,372;6590480,629;4206;FALSE;1;Kakumäe
534166,05;6590476,832;4207;FALSE;1;Kakumäe
534165,791;6590472,976;4208;FALSE;1;Kakumäe
534165,662;6590471,048;4209;FALSE;1;Kakumäe
534166,3303;6590466,83;4210;FALSE;1;Kakumäe
534166,462;6590465,999;4211;FALSE;1;Kakumäe
534168,012;6590462,042;4212;FALSE;1;Kakumäe
534170,505;6590454,71;4213;FALSE;1;Kakumäe
534174,5724;6590448,439;4214;FALSE;1;Kakumäe
534175,253;6590447,39;4215;FALSE;1;Kakumäe
534182,497;6590437,499;4216;FALSE;1;Kakumäe
534186,386;6590433,804;4217;FALSE;1;Kakumäe
534191,72;6590428,736;4218;FALSE;1;Kakumäe
534198,288;6590422,267;4219;FALSE;1;Kakumäe
534203,594;6590418,174;4220;FALSE;1;Kakumäe
534205,624;6590417,246;4221;FALSE;1;Kakumäe
534206,61;6590417,356;4222;FALSE;1;Kakumäe
534207,23;6590417,485;4223;FALSE;1;Kakumäe
534208,861;6590417,95;4224;FALSE;1;Kakumäe
534210,7024;6590417,818;4225;FALSE;1;Kakumäe
534211,435;6590417,765;4226;FALSE;1;Kakumäe
534214,192;6590416,758;4227;FALSE;1;Kakumäe
534217,8041;6590414,851;4228;FALSE;1;Kakumäe
534219,994;6590413,695;4229;FALSE;1;Kakumäe
534230,305;6590406,384;4230;FALSE;1;Kakumäe
534235,888;6590402,892;4231;FALSE;1;Kakumäe
534245,019;6590396,735;4232;FALSE;1;Kakumäe
534255,684;6590389,008;4233;FALSE;1;Kakumäe
534262,948;6590383,548;4234;FALSE;1;Kakumäe
534267,1824;6590380,366;4235;FALSE;1;Kakumäe
534270,539;6590377,843;4236;FALSE;1;Kakumäe
534279,561;6590369,049;4237;FALSE;1;Kakumäe
534285,172;6590363,011;4238;FALSE;1;Kakumäe
534289,433;6590358,586;4239;FALSE;1;Kakumäe
534293,539;6590353,493;4240;FALSE;1;Kakumäe
534298,827;6590346,087;4241;FALSE;1;Kakumäe
534301,15;6590342,868;4242;FALSE;1;Kakumäe
534302,284;6590340,471;4243;FALSE;1;Kakumäe
534302,963;6590337,936;4244;FALSE;1;Kakumäe
534303,636;6590335,134;4245;FALSE;1;Kakumäe
534304,214;6590333,071;4246;FALSE;1;Kakumäe
534305,69;6590329,541;4247;FALSE;1;Kakumäe
534308,516;6590326,993;4248;FALSE;1;Kakumäe
534311,454;6590323,751;4249;FALSE;1;Kakumäe
534313,215;6590321,31;4250;FALSE;1;Kakumäe
534314,06;6590318,83;4251;FALSE;1;Kakumäe
534314,348;6590317,013;4252;FALSE;1;Kakumäe
534315,584;6590314,216;4253;FALSE;1;Kakumäe
534318,019;6590310,585;4254;FALSE;1;Kakumäe
534321,417;6590306,903;4255;FALSE;1;Kakumäe
534328,884;6590299,518;4256;FALSE;1;Kakumäe
534337,731;6590292,121;4257;FALSE;1;Kakumäe
534354,812;6590279,634;4258;FALSE;1;Kakumäe
534375,468;6590264,983;4259;FALSE;1;Kakumäe
534390,418;6590253,764;4260;FALSE;1;Kakumäe
534401,637;6590246,038;4261;FALSE;1;Kakumäe
534416,404;6590238,947;4262;FALSE;1;Kakumäe
534422,8474;6590236,141;4263;FALSE;1;Kakumäe
534428,629;6590233,623;4264;FALSE;1;Kakumäe
534441,641;6590228,919;4265;FALSE;1;Kakumäe
534455,318;6590222,773;4266;FALSE;1;Kakumäe
534472,1;6590215,337;4267;FALSE;1;Kakumäe
534485,123;6590210,031;4268;FALSE;1;Kakumäe
534490,076;6590208,839;4269;FALSE;1;Kakumäe
534492,184;6590208,697;4270;FALSE;1;Kakumäe
534495,178;6590209,358;4271;FALSE;1;Kakumäe
534496,413;6590209,716;4272;FALSE;1;Kakumäe
534500,777;6590210,982;4273;FALSE;1;Kakumäe
534503,328;6590211,361;4274;FALSE;1;Kakumäe
534495,6059;6590203,829;4275;FALSE;1;Kakumäe
534441,0941;6590154,422;4276;FALSE;1;Kakumäe
534434,1437;6590148,172;4277;FALSE;1;Kakumäe
534409,1619;6590125,714;4278;FALSE;1;Kakumäe
534397,0711;6590113,335;4279;FALSE;1;Kakumäe
534385,5303;6590103,245;4280;FALSE;1;Kakumäe
534369,0593;6590088,826;4281;FALSE;1;Kakumäe
534345,7177;6590068,408;4282;FALSE;1;Kakumäe
534322,3861;6590047,999;4283;FALSE;1;Kakumäe
534299,0547;6590027,581;4284;FALSE;1;Kakumäe
534275,7231;6590007,172;4285;FALSE;1;Kakumäe
534252,0215;6589986,434;4286;FALSE;1;Kakumäe
534238,4707;6589974,574;4287;FALSE;1;Kakumäe
534214,0091;6589953,176;4288;FALSE;1;Kakumäe
534190,2975;6589932,437;4289;FALSE;1;Kakumäe
534166,5959;6589911,689;4290;FALSE;1;Kakumäe
534131,1237;6589880,661;4291;FALSE;1;Kakumäe
534119,6029;6589870,642;4292;FALSE;1;Kakumäe
534071,9999;6589828,935;4293;FALSE;1;Kakumäe
534027,6169;6589790,087;4294;FALSE;1;Kakumäe
534000,4253;6589766,299;4295;FALSE;1;Kakumäe
533988,9845;6589756,29;4296;FALSE;1;Kakumäe
533965,6731;6589735,891;4297;FALSE;1;Kakumäe
533968,4529;6589732,401;4298;FALSE;1;Kakumäe
533869,8965;6589647,147;4299;FALSE;1;Kakumäe
533845,3949;6589625,949;4300;FALSE;1;Kakumäe
533820,2233;6589604,18;4301;FALSE;1;Kakumäe
533807,3129;6589598,291;4302;FALSE;1;Kakumäe
533776,2311;6589572,423;4303;FALSE;1;Kakumäe
533747,7493;6589548,265;4304;FALSE;1;Kakumäe
533765,1231;6589523,798;4305;FALSE;1;Kakumäe
533746,0067;6589508,315;4306;FALSE;1;Kakumäe
533704,4261;6589505,447;4307;FALSE;1;Kakumäe
533639,8955;6589500,992;4308;FALSE;1;Kakumäe
533594,1951;6589497,845;4309;FALSE;1;Kakumäe
533581,5255;6589506,005;4310;FALSE;1;Kakumäe
533407,8141;6589498,117;4311;FALSE;1;Kakumäe
533382,7975;6589553,509;4312;FALSE;1;Kakumäe
533373,6387;6589573,779;4313;FALSE;1;Kakumäe
533365,2499;6589592,35;4314;FALSE;1;Kakumäe
533356,4611;6589611,821;4315;FALSE;1;Kakumäe
533317,8293;6589588,023;4316;FALSE;1;Kakumäe
533304,9587;6589580,084;4317;FALSE;1;Kakumäe
533155,4219;6589487,953;4318;FALSE;1;Kakumäe
533135,6309;6589475,764;4319;FALSE;1;Kakumäe
533084,3285;6589444,147;4320;FALSE;1;Kakumäe
533074,2281;6589437,928;4321;FALSE;1;Kakumäe
533024,3559;6589407,191;4322;FALSE;1;Kakumäe
533009,0202;6589397,73;4323;FALSE;1;Kakumäe
533017,3121;6589461,974;4324;FALSE;1;Kakumäe
533017,4928;6589488,954;4325;FALSE;1;Kakumäe
533011,2121;6589504,743;4326;FALSE;1;Kakumäe
533008,872;6589513,831;4327;FALSE;1;Kakumäe
532999,8407;6589529,677;4328;FALSE;1;Kakumäe
532978,8166;6589557,233;4329;FALSE;1;Kakumäe
532964,1702;6589586,884;4330;FALSE;1;Kakumäe
532958,977;6589597,284;4331;FALSE;1;Kakumäe
532953,387;6589625,655;4332;FALSE;1;Kakumäe
532947,5174;6589635,483;4333;FALSE;1;Kakumäe
532935,5303;6589649,185;4334;FALSE;1;Kakumäe
532902,7762;6589683,779;4335;FALSE;1;Kakumäe
532874,9964;6589718,143;4336;FALSE;1;Kakumäe
532867,496;6589731,289;4337;FALSE;1;Kakumäe
532854,9953;6589736,773;4338;FALSE;1;Kakumäe
532822,0883;6589773,85;4339;FALSE;1;Kakumäe
532808,0234;6589785,575;4340;FALSE;1;Kakumäe
