qtr_year;region;total_count;region_area;tran_p_ha
1.10.2016;Lilleküla;142;546;0,26007326
1.10.2016;Loopealse;19;57;0,333333333
1.10.2016;Maakri;11;13;0,846153846
1.10.2016;Maarjamäe;5;155;0,032258065
1.10.2016;Mähe;16;282;0,056737589
1.10.2016;Männiku;21;447;0,046979866
1.10.2016;Merimetsa;1;134;0,007462687
1.10.2016;Merivälja;1;163;0,006134969
1.10.2016;Mustakivi;59;116;0,50862069
1.10.2016;Mustamäe;210;441;0,476190476
1.10.2016;Mustjõe;7;179;0,039106145
1.10.2016;Nõmme;13;480;0,027083333
1.10.2016;Õismäe;3;178;0,016853933
1.10.2016;Pääsküla;18;661;0,027231467
1.10.2016;Pae;56;58;0,965517241
1.10.2016;Paevälja;12;119;0,100840336
1.10.2016;Paljassaare;2;395;0,005063291
1.10.2016;Pelgulinn;125;238;0,525210084
1.10.2016;Pelguranna;81;100;0,81
1.10.2016;Pikaliiva;68;447;0,15212528
1.10.2016;Pirita;1;173;0,005780347
1.10.2016;Priisle;35;185;0,189189189
1.10.2016;Rahumäe;6;162;0,037037037
1.10.2016;Raua;23;31;0,741935484
1.10.2016;Raudalu;2;180;0,011111111
1.10.2016;Sääse;36;61;0,590163934
1.10.2016;Sadama;49;139;0,352517986
1.10.2016;Seli;69;95;0,726315789
1.10.2016;Sibulaküla;15;13;1,153846154
1.10.2016;Siili;8;26;0,307692308
1.10.2016;Sikupilli;65;135;0,481481481
1.10.2016;Sitsi;26;45;0,577777778
1.10.2016;Sõjamäe;1;747;0,001338688
1.10.2016;Südalinn;1;25;0,04
1.10.2016;Tatari;14;22;0,636363636
1.10.2016;Tiskre;15;139;0,107913669
1.10.2016;Tondi;22;133;0,165413534
1.10.2016;Tõnismäe;7;22;0,318181818
1.10.2016;Torupilli;28;51;0,549019608
1.10.2016;Ülemiste;10;340;0,029411765
1.10.2016;ÜlemisteJärve;1;1396;0,000716332
1.10.2016;Uus Maailm;56;65;0,861538462
1.10.2016;Uuslinn;3;22;0,136363636
1.10.2016;Väike-Õismäe;160;218;0,733944954
1.10.2016;Vana-Mustamäe;4;198;0,02020202
1.10.2016;Vanalinn;20;110;0,181818182
1.10.2016;Veerenni;19;92;0,206521739
1.10.2016;Vismeistri;1;143;0,006993007
1.01.2017;Astangu;105;207;0,507246377
1.01.2017;Haabersti;8;97;0,082474227
1.01.2017;Hiiu;11;263;0,041825095
1.01.2017;Järve;19;105;0,180952381
1.01.2017;Juhkentali;13;130;0,1
1.01.2017;Kadaka;28;281;0,099644128
1.01.2017;Kadriorg;50;256;0,1953125
1.01.2017;Kakumäe;7;251;0,027888446
1.01.2017;Kalamaja;132;210;0,628571429
1.01.2017;Karjamaa;48;97;0,494845361
1.01.2017;Kassisaba;22;45;0,488888889
1.01.2017;Katleri;15;38;0,394736842
1.01.2017;Keldrimäe;45;35;1,285714286
1.01.2017;Kelmiküla;38;21;1,80952381
1.01.2017;Kitseküla;47;140;0,335714286
1.01.2017;Kivimäe;10;222;0,045045045
1.01.2017;Kompassi;5;16;0,3125
1.01.2017;Kopli;32;282;0,113475177
1.01.2017;Kose;27;346;0,078034682
1.01.2017;Kurepõllu;22;68;0,323529412
1.01.2017;Kuristiku;46;84;0,547619048
1.01.2017;Laagna;99;136;0,727941176
1.01.2017;Laagri;2;41;0,048780488
1.01.2017;Lepiku;3;162;0,018518519
1.01.2017;Liiva;10;264;0,037878788
1.01.2017;Lilleküla;109;546;0,1996337
1.01.2017;Loopealse;76;57;1,333333333
1.01.2017;Maakri;7;13;0,538461538
1.01.2017;Maarjamäe;8;155;0,051612903
1.01.2017;Mähe;17;282;0,060283688
1.01.2017;Männiku;15;447;0,033557047
1.01.2017;Merivälja;2;163;0,012269939
1.01.2017;Mustakivi;61;116;0,525862069
1.01.2017;Mustamäe;257;441;0,58276644
1.01.2017;Mustjõe;3;179;0,016759777
1.01.2017;Nõmme;12;480;0,025
1.01.2017;Pääsküla;14;661;0,02118003
1.01.2017;Pae;37;58;0,637931034
1.01.2017;Paevälja;1;119;0,008403361
1.01.2017;Paljassaare;1;395;0,002531646
1.01.2017;Pelgulinn;89;238;0,37394958
1.01.2017;Pelguranna;69;100;0,69
1.01.2017;Pikaliiva;33;447;0,073825503
1.01.2017;Pirita;3;173;0,01734104
1.01.2017;Priisle;33;185;0,178378378
1.01.2017;Rahumäe;5;162;0,030864198
1.01.2017;Raua;30;31;0,967741935
1.01.2017;Raudalu;2;180;0,011111111
1.01.2017;Sääse;37;61;0,606557377
1.01.2017;Sadama;99;139;0,712230216
1.01.2017;Seli;48;95;0,505263158
1.01.2017;Sibulaküla;12;13;0,923076923
1.01.2017;Siili;10;26;0,384615385
1.01.2017;Sikupilli;141;135;1,044444444
1.01.2017;Sitsi;11;45;0,244444444
1.01.2017;Sõjamäe;1;747;0,001338688
1.01.2017;Südalinn;4;25;0,16
1.01.2017;Tatari;28;22;1,272727273
1.01.2017;Tiskre;12;139;0,086330935
1.01.2017;Tondi;20;133;0,15037594
1.01.2017;Tõnismäe;8;22;0,363636364
1.01.2017;Torupilli;26;51;0,509803922
1.01.2017;Ülemiste;4;340;0,011764706
1.01.2017;Uus Maailm;43;65;0,661538462
1.01.2017;Väike-Õismäe;106;218;0,486238532
1.01.2017;Vana-Mustamäe;3;198;0,015151515
1.01.2017;Vanalinn;25;110;0,227272727
1.01.2017;Väo;3;408;0,007352941
1.01.2017;Veerenni;44;92;0,47826087
1.01.2017;Vismeistri;3;143;0,020979021
1.04.2017;Astangu;37;207;0,178743961
1.04.2017;Haabersti;13;97;0,134020619
1.04.2017;Hiiu;15;263;0,057034221
1.04.2017;Järve;8;105;0,076190476
1.04.2017;Juhkentali;21;130;0,161538462
1.04.2017;Kadaka;47;281;0,167259786
1.04.2017;Kadriorg;74;256;0,2890625
1.04.2017;Kakumäe;6;251;0,023904382
1.04.2017;Kalamaja;113;210;0,538095238
1.04.2017;Karjamaa;37;97;0,381443299
1.04.2017;Kassisaba;23;45;0,511111111
1.04.2017;Katleri;24;38;0,631578947
1.04.2017;Keldrimäe;70;35;2
1.04.2017;Kelmiküla;12;21;0,571428571
1.04.2017;Kitseküla;35;140;0,25
1.04.2017;Kivimäe;1;222;0,004504505
1.04.2017;Kompassi;13;16;0,8125
1.04.2017;Kopli;30;282;0,106382979
1.04.2017;Kose;8;346;0,023121387
1.04.2017;Kurepõllu;16;68;0,235294118
1.04.2017;Kuristiku;24;84;0,285714286
1.04.2017;Laagna;105;136;0,772058824
1.04.2017;Laiaküla;1;159;0,006289308
1.04.2017;Lepiku;3;162;0,018518519
1.04.2017;Liiva;4;264;0,015151515
1.04.2017;Lilleküla;136;546;0,249084249
1.04.2017;Loopealse;20;57;0,350877193
1.04.2017;Maakri;5;13;0,384615385
1.04.2017;Maarjamäe;16;155;0,103225806
1.04.2017;Mähe;28;282;0,09929078
1.04.2017;Männiku;44;447;0,098434004
1.04.2017;Mõigu;1;70;0,014285714
1.04.2017;Mustakivi;53;116;0,456896552
1.04.2017;Mustamäe;263;441;0,596371882
1.04.2017;Mustjõe;3;179;0,016759777
1.04.2017;Nõmme;10;480;0,020833333
1.04.2017;Õismäe;2;178;0,011235955
1.04.2017;Pääsküla;25;661;0,037821483
1.04.2017;Pae;42;58;0,724137931
1.04.2017;Paevälja;10;119;0,084033613
1.04.2017;Paljassaare;5;395;0,012658228
1.04.2017;Pelgulinn;88;238;0,369747899
1.04.2017;Pelguranna;78;100;0,78
1.04.2017;Pikaliiva;27;447;0,060402685
1.04.2017;Pirita;2;173;0,011560694
1.04.2017;Priisle;38;185;0,205405405
1.04.2017;Rahumäe;3;162;0,018518519
1.04.2017;Raua;19;31;0,612903226
1.04.2017;Raudalu;4;180;0,022222222
1.04.2017;Sääse;50;61;0,819672131
1.04.2017;Sadama;22;139;0,158273381
1.04.2017;Seli;80;95;0,842105263
1.04.2017;Sibulaküla;11;13;0,846153846
1.04.2017;Siili;14;26;0,538461538
1.04.2017;Sikupilli;103;135;0,762962963
1.04.2017;Sitsi;13;45;0,288888889
1.04.2017;Tatari;18;22;0,818181818
1.04.2017;Tiskre;13;139;0,09352518
1.04.2017;Tondi;33;133;0,248120301
1.04.2017;Tõnismäe;11;22;0,5
1.04.2017;Torupilli;30;51;0,588235294
1.04.2017;Ülemiste;4;340;0,011764706
1.04.2017;ÜlemisteJärve;1;1396;0,000716332
1.04.2017;Uus Maailm;48;65;0,738461538
1.04.2017;Uuslinn;3;22;0,136363636
1.04.2017;Väike-Õismäe;104;218;0,47706422
1.04.2017;Vana-Mustamäe;3;198;0,015151515
1.04.2017;Vanalinn;16;110;0,145454545
1.04.2017;Veerenni;31;92;0,336956522
1.07.2017;Astangu;50;207;0,241545894
1.07.2017;Haabersti;11;97;0,113402062
1.07.2017;Hiiu;5;263;0,019011407
1.07.2017;Järve;8;105;0,076190476
1.07.2017;Juhkentali;28;130;0,215384615
1.07.2017;Kadaka;119;281;0,423487544
1.07.2017;Kadriorg;46;256;0,1796875
1.07.2017;Kakumäe;6;251;0,023904382
1.07.2017;Kalamaja;100;210;0,476190476
1.07.2017;Karjamaa;32;97;0,329896907
1.07.2017;Kassisaba;30;45;0,666666667
1.07.2017;Katleri;29;38;0,763157895
1.07.2017;Keldrimäe;66;35;1,885714286
1.07.2017;Kelmiküla;20;21;0,952380952
1.07.2017;Kitseküla;29;140;0,207142857
1.07.2017;Kivimäe;13;222;0,058558559
1.07.2017;Kompassi;13;16;0,8125
1.07.2017;Kopli;35;282;0,124113475
1.07.2017;Kose;18;346;0,052023121
1.07.2017;Kurepõllu;7;68;0,102941176
1.07.2017;Kuristiku;30;84;0,357142857
1.07.2017;Laagna;85;136;0,625
1.07.2017;Laagri;1;41;0,024390244
1.07.2017;Lepiku;6;162;0,037037037
1.07.2017;Liiva;8;264;0,03030303
1.07.2017;Lilleküla;107;546;0,195970696
1.07.2017;Loopealse;10;57;0,175438596
1.07.2017;Maakri;5;13;0,384615385
1.07.2017;Maarjamäe;9;155;0,058064516
1.07.2017;Mähe;25;282;0,088652482
1.07.2017;Männiku;21;447;0,046979866
1.07.2017;Merivälja;3;163;0,018404908
1.07.2017;Mõigu;1;70;0,014285714
1.07.2017;Mustakivi;45;116;0,387931034
1.07.2017;Mustamäe;247;441;0,560090703
1.07.2017;Mustjõe;71;179;0,396648045
1.07.2017;Nõmme;9;480;0,01875
1.07.2017;Õismäe;3;178;0,016853933
1.07.2017;Pääsküla;17;661;0,025718608
1.07.2017;Pae;37;58;0,637931034
1.07.2017;Paevälja;18;119;0,151260504
1.07.2017;Paljassaare;2;395;0,005063291
1.07.2017;Pelgulinn;91;238;0,382352941
1.07.2017;Pelguranna;122;100;1,22
1.07.2017;Pikaliiva;14;447;0,031319911
1.07.2017;Pirita;4;173;0,023121387
1.07.2017;Priisle;31;185;0,167567568
1.07.2017;Rahumäe;5;162;0,030864198
1.07.2017;Raua;23;31;0,741935484
1.07.2017;Raudalu;1;180;0,005555556
1.07.2017;Sääse;87;61;1,426229508
1.07.2017;Sadama;38;139;0,273381295
1.07.2017;Seli;76;95;0,8
1.07.2017;Sibulaküla;9;13;0,692307692
1.07.2017;Siili;11;26;0,423076923
1.07.2017;Sikupilli;85;135;0,62962963
1.07.2017;Sitsi;20;45;0,444444444
1.07.2017;Sõjamäe;2;747;0,002677376
1.07.2017;Südalinn;1;25;0,04
1.07.2017;Tatari;17;22;0,772727273
1.07.2017;Tiskre;11;139;0,079136691
1.07.2017;Tondi;35;133;0,263157895
1.07.2017;Tõnismäe;7;22;0,318181818
1.07.2017;Torupilli;65;51;1,274509804
1.07.2017;Ülemiste;2;340;0,005882353
1.07.2017;ÜlemisteJärve;1;1396;0,000716332
1.07.2017;Uus Maailm;40;65;0,615384615
1.07.2017;Uuslinn;1;22;0,045454545
1.07.2017;Väike-Õismäe;92;218;0,422018349
1.07.2017;Vana-Mustamäe;2;198;0,01010101
1.07.2017;Vanalinn;25;110;0,227272727
1.07.2017;Veerenni;35;92;0,380434783
1.07.2017;Vismeistri;2;143;0,013986014
1.10.2017;Astangu;64;207;0,309178744
1.10.2017;Haabersti;5;97;0,051546392
1.10.2017;Hiiu;6;263;0,022813688
1.10.2017;Järve;13;105;0,123809524
1.10.2017;Juhkentali;66;130;0,507692308
1.10.2017;Kadaka;78;281;0,277580071
1.10.2017;Kadriorg;61;256;0,23828125
1.10.2017;Kakumäe;6;251;0,023904382
1.10.2017;Kalamaja;145;210;0,69047619
1.10.2017;Karjamaa;46;97;0,474226804
1.10.2017;Kassisaba;39;45;0,866666667
1.10.2017;Katleri;64;38;1,684210526
1.10.2017;Keldrimäe;43;35;1,228571429
1.10.2017;Kelmiküla;9;21;0,428571429
1.10.2017;Kitseküla;51;140;0,364285714
1.10.2017;Kivimäe;5;222;0,022522523
1.10.2017;Kompassi;8;16;0,5
1.10.2017;Kopli;34;282;0,120567376
1.10.2017;Kose;5;346;0,014450867
1.10.2017;Kurepõllu;13;68;0,191176471
1.10.2017;Kuristiku;25;84;0,297619048
1.10.2017;Laagna;123;136;0,904411765
1.10.2017;Laagri;3;41;0,073170732
1.10.2017;Laiaküla;1;159;0,006289308
1.10.2017;Lepiku;9;162;0,055555556
1.10.2017;Liiva;2;264;0,007575758
1.10.2017;Lilleküla;111;546;0,203296703
1.10.2017;Loopealse;14;57;0,245614035
1.10.2017;Maakri;9;13;0,692307692
1.10.2017;Maarjamäe;5;155;0,032258065
1.10.2017;Mähe;20;282;0,070921986
1.10.2017;Männiku;22;447;0,049217002
1.10.2017;Merimetsa;1;134;0,007462687
1.10.2017;Merivälja;1;163;0,006134969
1.10.2017;Mustakivi;53;116;0,456896552
1.10.2017;Mustamäe;245;441;0,555555556
1.10.2017;Mustjõe;64;179;0,357541899
1.10.2017;Nõmme;14;480;0,029166667
1.10.2017;Õismäe;1;178;0,005617978
1.10.2017;Pääsküla;19;661;0,028744327
1.10.2017;Pae;48;58;0,827586207
1.10.2017;Paevälja;13;119;0,109243697
1.10.2017;Paljassaare;1;395;0,002531646
1.10.2017;Pelgulinn;80;238;0,336134454
1.10.2017;Pelguranna;76;100;0,76
1.10.2017;Pikaliiva;132;447;0,295302013
1.10.2017;Pirita;6;173;0,034682081
1.10.2017;Priisle;84;185;0,454054054
1.10.2017;Rahumäe;6;162;0,037037037
1.10.2017;Raua;28;31;0,903225806
1.10.2017;Raudalu;1;180;0,005555556
1.10.2017;Sääse;34;61;0,557377049
1.10.2017;Sadama;83;139;0,597122302
1.10.2017;Seli;51;95;0,536842105
1.10.2017;Sibulaküla;20;13;1,538461538
1.10.2017;Siili;11;26;0,423076923
1.10.2017;Sikupilli;137;135;1,014814815
1.10.2017;Sitsi;19;45;0,422222222
1.10.2017;Sõjamäe;1;747;0,001338688
1.10.2017;Südalinn;1;25;0,04
1.10.2017;Tatari;13;22;0,590909091
1.10.2017;Tiskre;14;139;0,100719424
1.10.2017;Tondi;82;133;0,616541353
1.10.2017;Tõnismäe;3;22;0,136363636
1.10.2017;Torupilli;30;51;0,588235294
1.10.2017;Ülemiste;4;340;0,011764706
1.10.2017;Uus Maailm;56;65;0,861538462
1.10.2017;Uuslinn;1;22;0,045454545
1.10.2017;Väike-Õismäe;99;218;0,45412844
1.10.2017;Vana-Mustamäe;4;198;0,02020202
1.10.2017;Vanalinn;24;110;0,218181818
1.10.2017;Veerenni;28;92;0,304347826
1.10.2017;Vismeistri;1;143;0,006993007
1.01.2018;Astangu;91;207;0,439613527
1.01.2018;Haabersti;21;97;0,216494845
1.01.2018;Hiiu;2;263;0,007604563
1.01.2018;Järve;11;105;0,104761905
1.01.2018;Juhkentali;16;130;0,123076923
1.01.2018;Kadaka;85;281;0,302491103
1.01.2018;Kadriorg;66;256;0,2578125
1.01.2018;Kakumäe;1;251;0,003984064
1.01.2018;Kalamaja;113;210;0,538095238
1.01.2018;Karjamaa;10;97;0,103092784
1.01.2018;Kassisaba;30;45;0,666666667
1.01.2018;Katleri;118;38;3,105263158
1.01.2018;Keldrimäe;37;35;1,057142857
1.01.2018;Kelmiküla;11;21;0,523809524
1.01.2018;Kitseküla;37;140;0,264285714
1.01.2018;Kivimäe;8;222;0,036036036
1.01.2018;Kompassi;10;16;0,625
1.01.2018;Kopli;29;282;0,102836879
1.01.2018;Kose;8;346;0,023121387
1.01.2018;Kurepõllu;21;68;0,308823529
1.01.2018;Kuristiku;29;84;0,345238095
1.01.2018;Laagna;98;136;0,720588235
1.01.2018;Laagri;2;41;0,048780488
1.01.2018;Lepiku;2;162;0,012345679
1.01.2018;Liiva;2;264;0,007575758
1.01.2018;Lilleküla;131;546;0,23992674
1.01.2018;Loopealse;16;57;0,280701754
1.01.2018;Maakri;13;13;1
1.01.2018;Maarjamäe;7;155;0,04516129
1.01.2018;Mähe;13;282;0,046099291
1.01.2018;Männiku;12;447;0,026845638
1.01.2018;Merivälja;5;163;0,030674847
1.01.2018;Mustakivi;43;116;0,370689655
1.01.2018;Mustamäe;232;441;0,526077098
1.01.2018;Mustjõe;11;179;0,061452514
1.01.2018;Nõmme;13;480;0,027083333
1.01.2018;Õismäe;2;178;0,011235955
1.01.2018;Pääsküla;16;661;0,024205749
1.01.2018;Pae;35;58;0,603448276
1.01.2018;Paevälja;33;119;0,277310924
1.01.2018;Paljassaare;2;395;0,005063291
1.01.2018;Pelgulinn;68;238;0,285714286
1.01.2018;Pelguranna;70;100;0,7
1.01.2018;Pikaliiva;50;447;0,111856823
1.01.2018;Pirita;5;173;0,028901734
1.01.2018;Priisle;89;185;0,481081081
1.01.2018;Rahumäe;5;162;0,030864198
1.01.2018;Raua;18;31;0,580645161
1.01.2018;Raudalu;4;180;0,022222222
1.01.2018;Sääse;32;61;0,524590164
1.01.2018;Sadama;57;139;0,410071942
1.01.2018;Seli;53;95;0,557894737
1.01.2018;Sibulaküla;11;13;0,846153846
1.01.2018;Siili;20;26;0,769230769
1.01.2018;Sikupilli;73;135;0,540740741
1.01.2018;Sitsi;27;45;0,6
1.01.2018;Südalinn;1;25;0,04
1.01.2018;Tatari;22;22;1
1.01.2018;Tiskre;15;139;0,107913669
1.01.2018;Tondi;86;133;0,646616541
1.01.2018;Tõnismäe;7;22;0,318181818
1.01.2018;Torupilli;36;51;0,705882353
1.01.2018;Ülemiste;5;340;0,014705882
1.01.2018;Uus Maailm;48;65;0,738461538
1.01.2018;Uuslinn;1;22;0,045454545
1.01.2018;Väike-Õismäe;96;218;0,440366972
1.01.2018;Vana-Mustamäe;3;198;0,015151515
1.01.2018;Vanalinn;32;110;0,290909091
1.01.2018;Väo;1;408;0,00245098
1.01.2018;Veerenni;22;92;0,239130435
1.01.2018;Vismeistri;2;143;0,013986014
1.04.2018;Astangu;86;207;0,415458937
1.04.2018;Haabersti;22;97;0,226804124
1.04.2018;Hiiu;11;263;0,041825095
1.04.2018;Järve;14;105;0,133333333
1.04.2018;Juhkentali;10;130;0,076923077
1.04.2018;Kadaka;87;281;0,309608541
1.04.2018;Kadriorg;45;256;0,17578125
1.04.2018;Kakumäe;4;251;0,015936255
1.04.2018;Kalamaja;171;210;0,814285714
1.04.2018;Karjamaa;20;97;0,206185567
1.04.2018;Kassisaba;35;45;0,777777778
1.04.2018;Katleri;66;38;1,736842105
1.04.2018;Keldrimäe;30;35;0,857142857
1.04.2018;Kelmiküla;10;21;0,476190476
1.04.2018;Kitseküla;33;140;0,235714286
1.04.2018;Kivimäe;14;222;0,063063063
1.04.2018;Kompassi;8;16;0,5
1.04.2018;Kopli;29;282;0,102836879
1.04.2018;Kose;11;346;0,031791908
1.04.2018;Kurepõllu;20;68;0,294117647
1.04.2018;Kuristiku;27;84;0,321428571
1.04.2018;Laagna;87;136;0,639705882
1.04.2018;Laiaküla;2;159;0,012578616
1.04.2018;Lepiku;3;162;0,018518519
1.04.2018;Liiva;5;264;0,018939394
1.04.2018;Lilleküla;142;546;0,26007326
1.04.2018;Loopealse;15;57;0,263157895
1.04.2018;Maakri;8;13;0,615384615
1.04.2018;Maarjamäe;8;155;0,051612903
1.04.2018;Mähe;21;282;0,074468085
1.04.2018;Männiku;13;447;0,029082774
1.04.2018;Merimetsa;1;134;0,007462687
1.04.2018;Merivälja;1;163;0,006134969
1.04.2018;Mõigu;1;70;0,014285714
1.04.2018;Mustakivi;60;116;0,517241379
1.04.2018;Mustamäe;254;441;0,575963719
1.04.2018;Mustjõe;12;179;0,067039106
1.04.2018;Nõmme;5;480;0,010416667
1.04.2018;Õismäe;1;178;0,005617978
1.04.2018;Pääsküla;22;661;0,033282905
1.04.2018;Pae;50;58;0,862068966
1.04.2018;Paevälja;61;119;0,512605042
1.04.2018;Paljassaare;3;395;0,007594937
1.04.2018;Pelgulinn;82;238;0,344537815
1.04.2018;Pelguranna;82;100;0,82
1.04.2018;Pikaliiva;41;447;0,091722595
1.04.2018;Pirita;11;173;0,063583815
1.04.2018;Priisle;63;185;0,340540541
1.04.2018;Rahumäe;7;162;0,043209877
1.04.2018;Raua;29;31;0,935483871
1.04.2018;Raudalu;3;180;0,016666667
1.04.2018;Sääse;39;61;0,639344262
1.04.2018;Sadama;121;139;0,870503597
1.04.2018;Seli;54;95;0,568421053
1.04.2018;Sibulaküla;14;13;1,076923077
1.04.2018;Siili;15;26;0,576923077
1.04.2018;Sikupilli;153;135;1,133333333
1.04.2018;Sitsi;19;45;0,422222222
1.04.2018;Sõjamäe;2;747;0,002677376
1.04.2018;Südalinn;1;25;0,04
1.04.2018;Tatari;18;22;0,818181818
1.04.2018;Tiskre;15;139;0,107913669
1.04.2018;Tondi;53;133;0,398496241
1.04.2018;Tõnismäe;2;22;0,090909091
1.04.2018;Torupilli;30;51;0,588235294
1.04.2018;Ülemiste;5;340;0,014705882
1.04.2018;ÜlemisteJärve;2;1396;0,001432665
1.04.2018;Uus Maailm;50;65;0,769230769
1.04.2018;Uuslinn;6;22;0,272727273
1.04.2018;Väike-Õismäe;86;218;0,394495413
1.04.2018;Vana-Mustamäe;9;198;0,045454545
1.04.2018;Vanalinn;28;110;0,254545455
1.04.2018;Veerenni;24;92;0,260869565
1.04.2018;Vismeistri;1;143;0,006993007
1.07.2018;Astangu;17;207;0,082125604
1.07.2018;Haabersti;1;97;0,010309278
1.07.2018;Järve;3;105;0,028571429
1.07.2018;Juhkentali;1;130;0,007692308
1.07.2018;Kadaka;20;281;0,071174377
1.07.2018;Kadriorg;14;256;0,0546875
1.07.2018;Kalamaja;29;210;0,138095238
1.07.2018;Karjamaa;5;97;0,051546392
1.07.2018;Kassisaba;5;45;0,111111111
1.07.2018;Katleri;8;38;0,210526316
1.07.2018;Keldrimäe;15;35;0,428571429
1.07.2018;Kelmiküla;3;21;0,142857143
1.07.2018;Kitseküla;5;140;0,035714286
1.07.2018;Kivimäe;1;222;0,004504505
1.07.2018;Kompassi;4;16;0,25
1.07.2018;Kopli;5;282;0,017730496
1.07.2018;Kose;2;346;0,005780347
1.07.2018;Kurepõllu;3;68;0,044117647
1.07.2018;Kuristiku;8;84;0,095238095
1.07.2018;Laagna;24;136;0,176470588
1.07.2018;Lepiku;1;162;0,00617284
1.07.2018;Liiva;1;264;0,003787879
1.07.2018;Lilleküla;51;546;0,093406593
1.07.2018;Loopealse;3;57;0,052631579
1.07.2018;Maakri;1;13;0,076923077
1.07.2018;Maarjamäe;1;155;0,006451613
1.07.2018;Mähe;5;282;0,017730496
1.07.2018;Männiku;8;447;0,017897092
1.07.2018;Mustakivi;15;116;0,129310345
1.07.2018;Mustamäe;55;441;0,124716553
1.07.2018;Mustjõe;1;179;0,005586592
1.07.2018;Nõmme;1;480;0,002083333
1.07.2018;Õismäe;2;178;0,011235955
1.07.2018;Pääsküla;8;661;0,012102874
1.07.2018;Pae;6;58;0,103448276
1.07.2018;Paevälja;8;119;0,067226891
1.07.2018;Pelgulinn;38;238;0,159663866
1.07.2018;Pelguranna;29;100;0,29
1.07.2018;Pikaliiva;10;447;0,022371365
1.07.2018;Pirita;1;173;0,005780347
1.07.2018;Priisle;14;185;0,075675676
1.07.2018;Rahumäe;2;162;0,012345679
1.07.2018;Raua;10;31;0,322580645
1.07.2018;Raudalu;2;180;0,011111111
1.07.2018;Sääse;12;61;0,196721311
1.07.2018;Sadama;20;139;0,143884892
1.07.2018;Seli;9;95;0,094736842
1.07.2018;Sibulaküla;2;13;0,153846154
1.07.2018;Siili;4;26;0,153846154
1.07.2018;Sikupilli;33;135;0,244444444
1.07.2018;Sitsi;5;45;0,111111111
1.07.2018;Tatari;4;22;0,181818182
1.07.2018;Tiskre;9;139;0,064748201
1.07.2018;Tondi;7;133;0,052631579
1.07.2018;Torupilli;9;51;0,176470588
1.07.2018;Ülemiste;1;340;0,002941176
1.07.2018;Uus Maailm;7;65;0,107692308
1.07.2018;Uuslinn;1;22;0,045454545
1.07.2018;Väike-Õismäe;29;218;0,133027523
1.07.2018;Vana-Mustamäe;1;198;0,005050505
1.07.2018;Vanalinn;3;110;0,027272727
1.07.2018;Väo;1;408;0,00245098
1.07.2018;Veerenni;14;92;0,152173913
